index,station_id,matched_name,latitude,longitude
490,66dd4ec7-0aca-11e7-82f6-3863bb44ef7c,Riverside Dr And W 82 St,40.78720869,-73.98128127
491,66dde271-0aca-11e7-82f6-3863bb44ef7c,W 87 St And West End Ave,40.789622,-73.97757
492,66dde197-0aca-11e7-82f6-3863bb44ef7c,W 87 St And Amsterdam Ave,40.78839,-73.9747
493,66dde079-0aca-11e7-82f6-3863bb44ef7c,W 89 St And Columbus Ave,40.7882213,-73.97041561
494,a93cb1ec-fb37-4faf-a7e7-d1e5a9e9af95,Central Park W And W 91 St,40.78866499127884,-73.96680057048798
495,2143247416766638978,W 94 St And Central Park W,40.790431,-73.965894
496,66dde845-0aca-11e7-82f6-3863bb44ef7c,Columbus Ave And W 95 St,40.7919557,-73.968087
497,1960019951675478680,W 90 St And Amsterdam Ave,40.79018,-73.97289
498,66dde4ef-0aca-11e7-82f6-3863bb44ef7c,W 92 St And Broadway,40.7921,-73.9739
499,66de871c-0aca-11e7-82f6-3863bb44ef7c,Riverside Dr And W 91 St,40.79313480986663,-73.97700369358063
500,66ddeaff-0aca-11e7-82f6-3863bb44ef7c,West End Ave And W 94 St,40.7941654,-73.974124
501,66ddede1-0aca-11e7-82f6-3863bb44ef7c,W 95 St And Broadway,40.7937704,-73.971888
502,50e05a9f-dce6-4315-a10d-1fa786fc18ee,Central Park W And W 97 St,40.79249519495111,-73.96417066463071
503,66de099d-0aca-11e7-82f6-3863bb44ef7c,W 100 St And Manhattan Ave,40.795,-73.9645
504,7d41ac98-df88-497a-aef9-968660e6da0f,Central Park W And W 103 St,40.79558954105342,-73.96188408136368
505,66dde8ac-0aca-11e7-82f6-3863bb44ef7c,Columbus Ave And W 103 St,40.7969347,-73.9643412291
506,66de17f7-0aca-11e7-82f6-3863bb44ef7c,W 100 St And Broadway,40.7973721,-73.97041192
507,ab5585c8-c2cf-4bab-96cf-d02eced4f6e3,W 104 St And Amsterdam Ave,40.79904139288298,-73.96649479866028
508,66de1af4-0aca-11e7-82f6-3863bb44ef7c,W 106 St And Amsterdam Ave,40.8008363,-73.9664492472
509,66de0bcb-0aca-11e7-82f6-3863bb44ef7c,Riverside Dr And W 104 St,40.8013434,-73.9711457439
510,66de20c8-0aca-11e7-82f6-3863bb44ef7c,West End Ave And W 107 St,40.8021174,-73.9681805305
511,66de12ff-0aca-11e7-82f6-3863bb44ef7c,W 107 St And Columbus Ave,40.7997568,-73.9621128676
512,66de077f-0aca-11e7-82f6-3863bb44ef7c,W 106 St And Central Park W,40.7981856,-73.9605909006
513,0f51cb84-e386-44ac-947f-a969f7617d17,W 111 St And 5 Ave,40.79752078124756,-73.9489397406578
514,0e003543-3656-448f-8a93-029d265f2e26,Lenox Ave And W 111 St,40.7987859,-73.9523
515,66de2625-0aca-11e7-82f6-3863bb44ef7c,Central Park North And Adam Clayton Powell Blvd,40.799484,-73.955613
516,46bdd925-fb6c-4654-85d8-e0db4da62abf,Frederick Douglass Blvd And W 112 St,40.801694,-73.957145
517,4d79bdb9-7c35-4d35-9f6e-3c1b849c453a,W 110 St And Amsterdam Ave,40.802692,-73.96295
518,66de3fde-0aca-11e7-82f6-3863bb44ef7c,Cathedral Pkwy And Broadway,40.804213,-73.96699104
519,5b4a90b8-426d-4a40-a7ca-87e51d690883,W 113 St And Broadway,40.805973,-73.964928
520,8e631be4-1e0c-4627-a261-18f0003d0ba2,W 116 St And Broadway,40.8082,-73.9641
521,7efcb97f-6c8f-4445-86a9-3f758a822f17,W 116 St And Amsterdam Ave,40.8067581,-73.9607082
522,ca4e4962-2169-4559-8f60-b05ab7809750,Frederick Douglass Blvd And W 115 St,40.8038654,-73.9559308
523,760ebaea-f7c7-45ad-aa3b-395d97adcf8f,Adam Clayton Powell Blvd And W 115 St,40.802535,-73.9532423
524,897e8739-ee1d-4b2e-b151-ad7e64e87697,Lenox Ave And W 115 St,40.8011939,-73.9500739
525,dc8223ad-4108-40a8-9ff5-35e8490b4077,Lenox Ave And W 117 St,40.8025566,-73.9490782
526,668ef22c-4665-4f42-bf6a-ab9e8a2899b1,Mt Morris Park W And W 120 St,40.804038,-73.945925
527,1d130e43-0408-4423-bb52-77a08372cefa,5 Ave And W 126 St,40.80722,-73.9418
528,c63a83a0-bda1-40a6-835b-f82c363543b9,E 128 St And Madison Ave,40.80756,-73.939182
529,1ec7ef9f-ab60-4a64-821d-883ba547273a,E 132 St And Madison Ave,40.810224,-73.937195
530,4780d9d1-b886-4e72-9d18-cb152f73e10a,5 Ave And W 139 St,40.815484,-73.935856
531,a4d041fd-c5fa-4f52-800c-25d7a661a875,E 138 St And 5 Ave,40.81449,-73.936153
532,023127f2-a6e0-4fae-ba34-178acccb993e,5 Ave And E 135 St,40.812191,-73.937838
533,dad39e68-53f5-47c2-87e2-b1cc0e34f90f,5 Ave And W 131 St,40.81014,-73.93973
534,7e36cd9b-b271-42e5-b344-b7a3771c795e,Lenox Ave And W 126 St,40.808442,-73.9452087
535,138094a0-cd7d-4014-9b21-4fb2afd3980e,Adam Clayton Powell Blvd And W 118 St,40.804372,-73.951475
536,b55f9b55-7fa7-4f0f-9732-78cbe07452e1,Adam Clayton Powell Blvd And W 123 St,40.8078316,-73.949373
537,18eccc71-66be-4e4c-8335-095a9bf0df94,Adam Clayton Powell Blvd And W 126 St,40.80949534777948,-73.94776493310928
538,14f928c6-9a51-40a2-b7e6-a74e8b351dbf,Lenox Ave And W 130 St,40.8107922,-73.9430681
539,b7d7543b-74ac-4a48-a3c4-412f9ffbc727,Lenox Ave And W 133 St,40.81296,-73.941878
540,ecb2eebe-67c0-43b8-baae-71abb1a0ec6a,W 135 St And Lenox Terrace Pl,40.813619,-73.939336
541,bd1760ad-3af3-4ede-9bd7-c8fbf46d7192,Lenox Ave And W 140 St,40.817245,-73.938787
542,fe65853e-b20a-4250-9677-2aa177283b72,Lenox Ave And W 144 St,40.819783,-73.936521
543,b0bac4ef-bb57-4598-a433-75c281170d5b,Lenox Ave And W 146 St,40.821111,-73.935971
544,1b962833-d769-418e-b1ef-5a183bb5eb1a,Adam Clayton Powell Blvd And W 151 St,40.825289,-73.936232
545,0b94cc1e-2327-4679-99d9-3b21ddc02051,Macombs Pl And W 152 St,40.826406,-73.937948
